boe,crime,crime_cat,crime_sub_cat,pardon_year
BOE-A-2011-19267,delito contra la salud pública,17,3,2011
BOE-A-2011-19268,delito de tenencia de explosivos,22,5,2011
BOE-A-2011-19269,delito contra la salud pública,17,3,2011
BOE-A-2011-19270,delito contra la Hacienda de la Comunidad Europea,14,,2011
BOE-A-2011-19270,delito de falsedad documental,18,2,2011
BOE-A-2011-19271,delito de falsedad en documento oficial,18,2,2011
BOE-A-2011-19272,delito contra la salud pública,17,3,2011
BOE-A-2011-19273,delito contra la Hacienda de la Comunidad Europea,14,,2011
BOE-A-2011-19273,delito de falsedad documental,18,2,2011
BOE-A-2011-19274,delito de robo,13,2,2011
BOE-A-2011-19376,delito de acusación falsa,20,5,2011
BOE-A-2011-19377,delito de acusación falsa,20,5,2011
BOE-A-2011-19378,delito de acusación falsa,20,5,2011
BOE-A-2011-19619,delito contra la salud pública,17,3,2011
BOE-A-2011-19620,delito de robo,13,2,2011
BOE-A-2011-19621,delito contra la salud pública,17,3,2011
BOE-A-2011-19622,delito de lesiones,3,,2011
BOE-A-2011-19623,delito de robo,13,2,2011
BOE-A-2011-19624,delito contra la salud pública,17,3,2011
BOE-A-2011-19625,delito contra la salud pública,17,3,2011
BOE-A-2012-890,delito de abusos sexuales,8,2,2011
BOE-A-2012-891,delito contra la salud pública,17,3,2011
BOE-A-2012-892,delito de determinación coactiva a la prostitución,8,5,2011
BOE-A-2012-892,delito de promoción de la inmigración clandestina,15,BIS,2011
BOE-A-2012-893,delito contra la propiedad intelectual,13,11,2011
BOE-A-2012-894,delito contra la salud pública,17,3,2011
BOE-A-2012-895,delito contra la propiedad intelectual,13,11,2011
BOE-A-2012-896,delito de robo,13,2,2011
BOE-A-2012-896,delito de tenencia ilícita de armas,22,5,2011
BOE-A-2012-896,delito de detención ilegal,6,1,2011
BOE-A-2012-897,falta de respeto y consideración debida a la autoridad o sus agentes,25,4,2011
BOE-A-2012-898,delito contra la salud pública,17,3,2011
BOE-A-2012-899,delito contra la salud pública,17,3,2011
BOE-A-2012-1858,delito contra la Hacienda de la Comunidad Europea,14,,2012
BOE-A-2012-1858,delito de falsedad documental,18,2,2012
BOE-A-2012-1859,delito de robo,13,2,2012
BOE-A-2012-1859,delito de allanamiento de morada,10,2,2012
BOE-A-2012-1859,falta de lesiones,25,1,2012
BOE-A-2012-1859,delito de detención ilegal,6,1,2012
BOE-A-2012-1860,delito contra la Hacienda de la Comunidad Europea,14,,2012
BOE-A-2012-1860,delito de falsedad documental,18,2,2012
BOE-A-2012-2594,delito contra la salud pública,17,3,2012
BOE-A-2012-2595,delito contra la salud pública,17,3,2012
BOE-A-2012-2596,delito contra la salud pública,17,3,2012
BOE-A-2012-2597,delito de lesiones,3,,2012
BOE-A-2012-2598,delito contra la salud pública,17,3,2012
BOE-A-2012-2599,delito contra la salud pública,17,3,2012
BOE-A-2012-2600,delito contra la salud pública,17,3,2012
BOE-A-2012-2908,delito de atentado,22,2,2012
BOE-A-2012-2909,delito de robo,13,2,2012
BOE-A-2012-2910,delito de robo,13,2,2012
BOE-A-2012-2910,falta de lesiones,25,1,2012
BOE-A-2012-2911,delito de lesiones,3,,2012
BOE-A-2012-2912,delito contra la salud pública,17,3,2012
BOE-A-2012-2913,delito contra la salud pública,17,3,2012
BOE-A-2012-2914,delito contra la salud pública,17,3,2012
BOE-A-2012-2915,delito de robo,13,2,2012
BOE-A-2012-2916,delito contra la salud pública,17,3,2012
BOE-A-2012-2917,delito contra la salud pública,17,3,2012
BOE-A-2012-2918,delito de atentado,22,2,2012
BOE-A-2012-2918,falta de amenazas,25,1,2012
BOE-A-2012-2919,delito de robo,13,2,2012
BOE-A-2012-2920,delito de hurto,13,1,2012
BOE-A-2012-3571,delito contra la integridad moral,7,,2012
BOE-A-2012-3571,falta de lesiones,25,1,2012
BOE-A-2012-3571,delito de detención ilegal,6,1,2012
BOE-A-2012-3572,delito de torturas,7,,2012
BOE-A-2012-3572,delito de lesiones,3,,2012
BOE-A-2012-3573,delito de coacciones,6,3,2012
BOE-A-2012-3573,delito de inviolabilidad del domicilio,21,5,2012
BOE-A-2012-3574,delito de prevaricación,19,1,2012
BOE-A-2012-3574,delito de malversación,19,7,2012
BOE-A-2012-3575,delito de torturas,7,,2012
BOE-A-2012-3575,delito de lesiones,3,,2012
BOE-A-2012-3575,delito contra la inviolabilidad del domicilio,21,5,2012
BOE-A-2012-3576,delito de torturas,7,,2012
BOE-A-2012-3576,delito de lesiones,3,,2012
BOE-A-2012-3577,delito de prevaricación,19,1,2012
BOE-A-2012-3577,delito de malversación,19,7,2012
BOE-A-2012-3578,delito contra la salud pública,17,3,2012
BOE-A-2012-3579,delito de estafa,13,6,2012
BOE-A-2012-3580,delito de desobediencia,22,2,2012
BOE-A-2012-3581,delito contra la salud pública,17,3,2012
BOE-A-2012-3582,delito de hurto,13,1,2012
BOE-A-2012-3583,delito de abandono de familia,12,3,2012
BOE-A-2012-3584,delito contra la salud pública,17,3,2012
BOE-A-2012-3585,delito contra la salud pública,17,3,2012
BOE-A-2012-3586,delito de lesiones,3,,2012
BOE-A-2012-3587,delito contra la salud pública,17,3,2012
BOE-A-2012-3588,delito contra la salud pública,17,3,2012
BOE-A-2012-3589,delito de robo,13,2,2012
BOE-A-2012-3590,delito de atentado,22,2,2012
BOE-A-2012-3590,falta de lesiones,25,1,2012
BOE-A-2012-3591,delito contra la salud pública,17,3,2012
BOE-A-2012-3592,delito de hurto,13,1,2012
BOE-A-2012-4043,delito de lesiones,3,,2012
BOE-A-2012-4044,delito de robo,13,2,2012
BOE-A-2012-4045,delito de robo,13,2,2012
BOE-A-2012-4046,delito contra la salud pública,17,3,2012
BOE-A-2012-4047,delito contra la Hacienda Pública,14,,2012
BOE-A-2012-4048,delito contra la integridad moral,7,,2012
BOE-A-2012-4048,falta de lesiones,25,1,2012
BOE-A-2012-4049,delito de robo,13,2,2012
BOE-A-2012-4050,delito contra la salud pública,17,3,2012
BOE-A-2012-4051,delito de apropiación indebida,13,6,2012
BOE-A-2012-4052,delito contra la salud pública,17,3,2012
BOE-A-2012-4053,delito de atentado,22,2,2012
BOE-A-2012-4053,falta de lesiones,25,1,2012
BOE-A-2012-4054,delito de estafa,13,6,2012
BOE-A-2012-4054,delito de falsedad documental,18,2,2012
BOE-A-2012-4054,delito de hurto,13,1,2012
BOE-A-2012-4055,delito contra la salud pública,17,3,2012
BOE-A-2012-4056,delito de estafa,13,6,2012
BOE-A-2012-4057,delito de apropiación indebida,13,6,2012
BOE-A-2012-4207,delito contra la salud pública,17,3,2012
BOE-A-2012-4208,delito contra la salud pública,17,3,2012
BOE-A-2012-4209,delito de robo,13,2,2012
BOE-A-2012-4210,delito contra la salud pública,17,3,2012
BOE-A-2012-4211,delito de robo,13,2,2012
BOE-A-2012-4212,delito de homicidio,1,,2012
BOE-A-2012-4212,delito contra la seguridad del tráfico,17,4,2012
BOE-A-2012-4213,delito de lesiones,3,,2012
BOE-A-2012-4214,delito de hurto,13,1,2012
BOE-A-2012-4215,delito contra la salud pública,17,3,2012
BOE-A-2012-4216,delito de apropiación indebida,13,6,2012
BOE-A-2012-4217,delito de atentado a agente de la autoridad,22,2,2012
BOE-A-2012-4217,delito de lesiones,3,,2012
BOE-A-2012-4218,delito contra la salud pública,17,3,2012
BOE-A-2012-4219,delito de robo,13,2,2012
BOE-A-2012-4219,delito de detención ilegal,6,1,2012
BOE-A-2012-4219,falta de lesiones,25,1,2012
BOE-A-2012-4220,"delito de falsedad en documento público, oficial y de comercio",18,2,2012
BOE-A-2012-4220,delito de estafa,13,6,2012
BOE-A-2012-4220,delito de simulación de delito,20,5,2012
BOE-A-2012-4221,delito de homicidio,1,,2012
BOE-A-2012-4221,delito de lesiones,3,,2012
BOE-A-2012-4222,delito contra la salud pública,17,3,2012
BOE-A-2012-4223,delito de falsificación de moneda,18,1,2012
BOE-A-2012-4223,delito de estafa,13,6,2012
BOE-A-2012-4404,delito contra la salud pública,17,3,2012
BOE-A-2012-4405,delito contra la salud pública,17,3,2012
BOE-A-2012-4406,delito de apropiación indebida,13,6,2012
BOE-A-2012-4407,delito de atentado a agente de la autoridad,22,2,2012
BOE-A-2012-4407,faltas de lesiones,25,1,2012
BOE-A-2012-4408,delito contra la salud pública,17,3,2012
BOE-A-2012-4409,delito contra la salud pública,17,3,2012
BOE-A-2012-4410,delito contra la salud pública,17,3,2012
BOE-A-2012-4411,delito contra la salud pública,17,3,2012
BOE-A-2012-4412,delito de robo,13,2,2012
BOE-A-2012-4412,delito de amenazas,6,2,2012
BOE-A-2012-4413,delito contra la salud pública,17,3,2012
BOE-A-2012-4414,delito contra la salud pública,17,3,2012
BOE-A-2012-4415,delito contra la salud pública,17,3,2012
BOE-A-2012-4416,delito de lesiones,3,,2012
BOE-A-2012-4416,falta de lesiones,25,1,2012
BOE-A-2012-4417,delito contra la salud pública,17,3,2012
BOE-A-2012-4418,delito contra la salud pública,17,3,2012
BOE-A-2012-4419,delito de falsedad en documento mercantil,18,2,2012
BOE-A-2012-4419,delito de estafa,13,6,2012
BOE-A-2012-4666,delito contra la salud pública,17,3,2012
BOE-A-2012-4667,delito de hurto,13,1,2012
BOE-A-2012-4668,delito de lesiones,3,,2012
BOE-A-2012-4669,delito contra la salud pública,17,3,2012
BOE-A-2012-4670,delito de alzamiento de bienes,13,7,2012
BOE-A-2012-4671,delito de desobediencia,22,2,2012
BOE-A-2012-4672,delito de robo,13,2,2012
BOE-A-2012-4673,delito contra la salud pública,17,3,2012
BOE-A-2012-4674,delito de simulación de contrato,13,6,2012
BOE-A-2012-4675,delito contra la salud pública,17,3,2012
BOE-A-2012-4676,delito de hurto,13,1,2012
BOE-A-2012-4677,delito contra la salud pública,17,3,2012
BOE-A-2012-4678,delito contra la salud pública,17,3,2012
BOE-A-2012-4679,delito de falsedad,18,,2012
BOE-A-2012-4680,delito de resistencia a agente de la autoridad,22,2,2012
BOE-A-2012-4681,delito de robo,13,2,2012
BOE-A-2012-4682,delito contra la salud pública,17,3,2012
BOE-A-2012-4683,delito de desobediencia,22,2,2012
BOE-A-2012-4704,delito contra la salud pública,17,3,2012
BOE-A-2012-4705,delito societario,13,13,2012
BOE-A-2012-4706,delito contra la salud pública,17,3,2012
BOE-A-2012-4707,delito de estafa,13,6,2012
BOE-A-2012-4708,delito de robo,13,2,2012
BOE-A-2012-4709,delito de robo,13,2,2012
BOE-A-2012-4710,delito contra la salud pública,17,3,2012
BOE-A-2012-4711,delito de tráfico de drogas,17,3,2012
BOE-A-2012-4712,delito contra la salud pública,17,3,2012
BOE-A-2012-4713,delito de robo,13,2,2012
BOE-A-2012-4713,delito de lesiones,3,,2012
BOE-A-2012-4714,delito contra la salud pública,17,3,2012
BOE-A-2012-4715,delito de incendio,17,2,2012
BOE-A-2012-4716,delito de homicidio,1,,2012
BOE-A-2012-4717,delito de resistencia a agente de la autoridad,22,2,2012
BOE-A-2012-4717,falta de lesiones,25,1,2012
BOE-A-2012-4718,delito de apropiación indebida,13,6,2012
BOE-A-2012-6026,delito de desobediencia,22,2,2012
BOE-A-2012-6027,delito de falsedad de documento oficial,18,2,2012
BOE-A-2012-6028,delito de falsedad de documento oficial,18,2,2012
BOE-A-2012-6029,delito de robo,13,2,2012
BOE-A-2012-6030,delito contra la salud pública,17,3,2012
BOE-A-2012-6031,delito contra la salud pública,17,3,2012
BOE-A-2012-6032,delito de falsedad en documento mercantil,18,2,2012
BOE-A-2012-6032,delito de apropiación indebida,13,6,2012
BOE-A-2012-6033,delito contra la salud pública,17,3,2012
